Symbol,Series,Exdate,CorporateActions,PreOpenPrice,NetChg,PctChg,PrevClose,TradedQty,TradedValue(in lakhs),FFMarketCapital,YearlyHigh,YearlyLow,SummaryValue,SummaryQty,FinalQty,SummaryFinalQty
KOLTEPATIL,EQ,-,-,182.80,1.10,0.61,181.70,160,0.29,344.39,287.70,103.00,27279.67,29270452,0,29270452
MANAPPURAM,EQ,-,-,157.60,0.95,0.61,156.65,9763,15.39,8605.80,194.80,74.25,27279.67,29270452,0,29270452
NESTLEIND,EQ,11-Jun-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 61 PER SHARE,16199.00,97.75,0.61,16101.25,248,40.17,57439.30,18369.95,12200.00,27279.67,29270452,0,29270452
HFCL,EQ,-,-,16.65,0.10,0.60,16.55,12663,2.11,1254.13,20.30,8.10,27279.67,29270452,0,29270452
SHILPAMED,EQ,-,-,560.00,3.35,0.60,556.65,594,3.33,2087.57,695.00,208.10,27279.67,29270452,0,29270452
KIOCL,EQ,-,-,142.10,0.85,0.60,141.25,2,0.00,87.85,169.50,44.70,27279.67,29270452,0,29270452
ADSL,EQ,27-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.50 PER SHARE,25.00,0.15,0.60,24.85,3,0.00,63.63,26.95,10.50,27279.67,29270452,0,29270452
TEAMLEASE,EQ,-,-,2380.00,14.10,0.60,2365.90,62,1.48,2426.95,3200.00,1415.35,27279.67,29270452,0,29270452
RALLIS,EQ,17-Jun-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,316.00,1.85,0.59,314.15,1035,3.27,3054.62,339.80,125.00,27279.67,29270452,0,29270452
KNRCON,EQ,-,-,271.80,1.60,0.59,270.20,538,1.46,1709.77,311.80,171.00,27279.67,29270452,0,29270452
AMARAJABAT,EQ,-,-,739.25,4.30,0.59,734.95,594,4.39,6025.86,813.85,348.55,27279.67,29270452,0,29270452
RITES,EQ,19-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 6 PER SHARE,255.75,1.50,0.59,254.25,2287,5.85,1779.75,331.00,190.65,27279.67,29270452,0,29270452
PCJEWELLER,EQ,-,-,17.15,0.10,0.59,17.05,3877,0.66,363.68,44.95,7.75,27279.67,29270452,0,29270452
CGCL,EQ,23-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SH,225.40,1.30,0.58,224.10,41,0.09,981.19,231.25,115.15,27279.67,29270452,0,29270452
INFIBEAM,EQ,-,-,77.80,0.45,0.58,77.35,2203,1.71,2416.56,79.00,26.40,27279.67,29270452,0,29270452
GSFC,EQ,-,-,69.25,0.40,0.58,68.85,2864,1.98,1563.81,97.80,29.80,27279.67,29270452,0,29270452
INDIAGLYCO,EQ,-,-,309.50,1.80,0.58,307.70,177,0.55,371.55,396.40,175.30,27279.67,29270452,0,29270452
MUNJALAU,EQ,-,-,61.15,0.35,0.58,60.80,581,0.36,152.00,68.80,18.15,27279.67,29270452,0,29270452
IBREALEST,EQ,-,-,70.00,0.40,0.57,69.60,3721,2.60,1930.32,113.00,36.80,27279.67,29270452,0,29270452
MANINDS,EQ,-,-,61.85,0.35,0.57,61.50,114,0.07,189.64,68.90,29.75,27279.67,29270452,0,29270452
FINEORG,EQ,-,-,2715.00,15.35,0.57,2699.65,31,0.84,2069.28,2946.00,1403.00,27279.67,29270452,0,29270452
NAVINFLUOR,EQ,07-Aug-2020, DIVIDEND - RS 3 PER SHARE,2145.90,12.20,0.57,2133.70,141,3.03,7281.01,2207.10,686.10,27279.67,29270452,0,29270452
BEPL,EQ,-,-,63.05,0.35,0.56,62.70,1555,0.98,457.70,68.65,22.75,27279.67,29270452,0,29270452
HCL-INSYS,EQ,-,-,9.00,0.05,0.56,8.95,118,0.01,109.02,12.25,3.20,27279.67,29270452,0,29270452
MPHASIS,EQ,02-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 35 PER SHARE,1172.00,6.55,0.56,1165.45,60,0.70,9565.55,1230.00,630.00,27279.67,29270452,0,29270452
BIOCON,EQ,-,-,393.75,2.20,0.56,391.55,6881,27.09,17384.82,446.95,212.20,27279.67,29270452,0,29270452
BDL,EQ,-,-,427.20,2.35,0.55,424.85,1314,5.61,934.40,481.70,145.30,27279.67,29270452,0,29270452
GNFC,EQ,20-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,220.00,1.20,0.55,218.80,3231,7.11,2006.33,232.50,95.55,27279.67,29270452,0,29270452
BHARATFORG,EQ,-,-,505.00,2.75,0.55,502.25,1133,5.72,12627.46,533.90,207.50,27279.67,29270452,0,29270452
TATASTEEL,EQ,06-Aug-2020, DIVIDEND - RS 10 PER SHARE,426.50,2.30,0.54,424.20,14706,62.72,31538.55,506.00,250.85,27279.67,29270452,0,29270452
TATACONSUM,EQ,18-Jun-2020, ANNUAL GENERAL MEETING/DIVIDEND -RS 2.70 PER SHARE,550.00,2.95,0.54,547.05,1879,10.33,32768.77,561.40,213.70,27279.67,29270452,0,29270452
AUSOMENT,EQ,-,-,37.40,0.20,0.54,37.20,385,0.14,13.18,48.45,23.00,27279.67,29270452,0,29270452
ADANIGREEN,EQ,16-Jun-2020, ANNUAL GENERAL MEETING,464.75,2.45,0.53,462.30,3443,16.00,18076.10,486.75,43.00,27279.67,29270452,0,29270452
MTNL,EQ,-,-,9.50,0.05,0.53,9.45,2302,0.22,261.95,13.30,5.00,27279.67,29270452,0,29270452
AVTNPL,EQ,-,-,47.00,0.25,0.53,46.75,55,0.03,177.98,50.95,20.00,27279.67,29270452,0,29270452
EIHOTEL,EQ,05-Aug-2020, ANNUAL GENERAL MEETING,94.00,0.50,0.53,93.50,6814,6.41,1656.69,187.90,54.75,27279.67,29270452,0,29270452
ORIENTPPR,EQ,19-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.50 PER SHARE,18.80,0.10,0.53,18.70,209,0.04,214.27,34.90,12.05,27279.67,29270452,0,29270452
JBFIND,EQ,-,-,9.65,0.05,0.52,9.60,11,0.00,40.08,22.05,6.25,27279.67,29270452,0,29270452
MAYURUNIQ,EQ,08-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,290.00,1.50,0.52,288.50,1130,3.28,510.00,309.40,119.30,27279.67,29270452,0,29270452
RAMCOIND,EQ,28-Aug-2020, ANNUAL GENERAL MEETING,192.45,1.00,0.52,191.45,3,0.01,763.22,213.75,104.60,27279.67,29270452,0,29270452
VARDMNPOLY,EQ,-,-,9.75,0.05,0.52,9.70,701,0.07,8.65,13.75,1.70,27279.67,29270452,0,29270452
HGS,EQ,-,-,716.25,3.60,0.51,712.65,8,0.06,490.71,1009.90,412.00,27279.67,29270452,0,29270452
MAHLIFE,EQ,-,-,283.80,1.45,0.51,282.35,130,0.37,710.64,454.80,171.60,27279.67,29270452,0,29270452
UNIVCABLES,EQ,10-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,157.00,0.80,0.51,156.20,34,0.05,159.90,200.60,67.00,27279.67,29270452,0,29270452
PHOENIXLTD,EQ,-,-,653.85,3.30,0.51,650.55,120,0.78,4093.31,979.00,465.05,27279.67,29270452,0,29270452
HATSUN,EQ,28-Jul-2020, INTERIM DIVIDEND - RS 4 PER SHARE SPECIAL DIVIDEND RS 4 PER SHARE,775.35,3.90,0.51,771.45,16,0.12,3242.76,822.00,380.00,27279.67,29270452,0,29270452
PANACEABIO,EQ,-,-,191.00,0.95,0.50,190.05,90,0.17,139.69,263.35,85.95,27279.67,29270452,0,29270452
AUTOAXLES,EQ,12-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS  0.80 PER SHARE,712.00,3.55,0.50,708.45,32,0.23,310.48,1019.00,335.60,27279.67,29270452,0,29270452
ATFL,EQ,11-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,747.25,3.75,0.50,743.50,13,0.10,815.33,828.80,348.20,27279.67,29270452,0,29270452
SUNDRMFAST,EQ,-,-,472.10,2.35,0.50,469.75,13,0.06,4935.39,533.35,248.50,27279.67,29270452,0,29270452
BFINVEST,EQ,-,-,320.00,1.60,0.50,318.40,33,0.11,263.85,377.00,151.00,27279.67,29270452,0,29270452
MAITHANALL,EQ,-,-,567.40,2.85,0.50,564.55,45,0.26,410.87,624.00,289.05,27279.67,29270452,0,29270452
RCF,EQ,-,-,49.90,0.25,0.50,49.65,1356,0.68,684.78,60.10,22.00,27279.67,29270452,0,29270452
CASTROLIND,EQ,26-Jun-2020, INTERIM DIVIDEND - RS 3 PER SHARE,123.00,0.60,0.49,122.40,3228,3.97,5932.36,162.20,89.55,27279.67,29270452,0,29270452
UBL,EQ,18-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,1046.20,5.15,0.49,1041.05,227,2.37,11560.88,1396.00,749.50,27279.67,29270452,0,29270452
POWERINDIA,EQ,05-Aug-2020, ANNUAL GENERAL MEETING,959.00,4.65,0.49,954.35,317,3.04,1011.17,1100.00,680.00,27279.67,29270452,0,29270452
TECHM,EQ,23-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,756.00,3.65,0.49,752.35,2581,19.51,46517.48,845.90,471.40,27279.67,29270452,0,29270452
APOLLOTYRE,EQ,12-Aug-2020, ANNUAL GENERAL MEETING,134.20,0.65,0.49,133.55,2950,3.96,4507.44,196.75,73.40,27279.67,29270452,0,29270452
RENUKA,EQ,-,-,10.20,0.05,0.49,10.15,1556,0.16,817.14,12.25,3.25,27279.67,29270452,0,29270452
RAJESHEXPO,EQ,-,-,467.25,2.30,0.49,464.95,191,0.89,6314.93,780.50,441.00,27279.67,29270452,0,29270452
RELCAPITAL,EQ,-,-,10.40,0.05,0.48,10.35,3923,0.41,256.32,38.25,3.70,27279.67,29270452,0,29270452
CCL,EQ,-,-,270.00,1.30,0.48,268.70,277,0.75,1930.21,292.20,137.00,27279.67,29270452,0,29270452
POLYMED,EQ,-,-,426.40,2.00,0.47,424.40,92,0.39,1909.84,456.20,184.25,27279.67,29270452,0,29270452
BPCL,EQ,-,-,417.00,1.95,0.47,415.05,7144,29.79,33312.89,549.00,252.00,27279.67,29270452,0,29270452
BALAJITELE,EQ,-,-,86.00,0.40,0.47,85.60,1452,1.25,354.93,101.80,27.90,27279.67,29270452,0,29270452
GOODLUCK,EQ,-,-,42.50,0.20,0.47,42.30,200,0.08,36.01,68.00,20.65,27279.67,29270452,0,29270452
IBVENTURES,EQ,-,-,215.90,1.00,0.47,214.90,7753,16.74,5302.24,240.95,63.50,27279.67,29270452,0,29270452
SBILIFE,EQ,-,-,855.50,3.95,0.46,851.55,1350,11.55,33211.44,1030.00,519.40,27279.67,29270452,0,29270452
RICOAUTO,EQ,-,-,32.80,0.15,0.46,32.65,1911,0.63,220.85,54.00,15.95,27279.67,29270452,0,29270452
MARUTI,EQ,13-Aug-2020, DIVIDEND - RS 60 PER SHARE,7137.00,32.90,0.46,7104.10,976,69.66,94424.31,7758.70,4001.10,27279.67,29270452,0,29270452
GANECOS,EQ,-,-,296.00,1.35,0.46,294.65,106,0.31,385.92,383.00,141.10,27279.67,29270452,0,29270452
BGRENERGY,EQ,-,-,43.40,0.20,0.46,43.20,86,0.04,77.93,65.35,19.00,27279.67,29270452,0,29270452
ZYDUSWELL,EQ,12-Aug-2020, ANNUAL GENERAL MEETING,1687.35,7.65,0.46,1679.70,69,1.16,1937.17,1860.20,1100.50,27279.67,29270452,0,29270452
KSCL,EQ,-,-,620.20,2.85,0.46,617.35,85,0.53,1714.80,682.50,273.75,27279.67,29270452,0,29270452
CIPLA,EQ,11-Aug-2020, ANNUAL GENERAL MEETING,752.00,3.40,0.45,748.60,8067,60.66,38025.19,814.50,355.30,27279.67,29270452,0,29270452
RVNL,EQ,-,-,22.10,0.10,0.45,22.00,11656,2.58,550.45,29.30,10.00,27279.67,29270452,0,29270452
ANDHRSUGAR,EQ,-,-,322.80,1.45,0.45,321.35,35,0.11,452.96,392.00,117.05,27279.67,29270452,0,29270452
ECLERX,EQ,-,-,775.00,3.40,0.44,771.60,219,1.70,1184.52,812.00,320.00,27279.67,29270452,0,29270452
PRSMJOHNSN,EQ,-,-,57.00,0.25,0.44,56.75,50,0.03,714.14,92.85,25.70,27279.67,29270452,0,29270452
SUBEX,EQ,-,-,11.30,0.05,0.44,11.25,2302,0.26,588.00,12.70,2.90,27279.67,29270452,0,29270452
TNPL,EQ,-,-,126.50,0.55,0.44,125.95,250,0.32,566.61,215.35,86.50,27279.67,29270452,0,29270452
KIRLOSENG,EQ,20-Aug-2020, ANNUAL GENERAL MEETING,127.00,0.55,0.43,126.45,2345,2.98,749.74,199.70,76.05,27279.67,29270452,0,29270452
SYNGENE,EQ,-,-,490.10,2.05,0.42,488.05,512,2.51,5466.16,512.95,212.55,27279.67,29270452,0,29270452
LUMAXIND,EQ,20-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 6 PER SHARE,1560.00,6.35,0.41,1553.65,43,0.67,363.08,1674.90,677.80,27279.67,29270452,0,29270452
NFL,EQ,-,-,36.45,0.15,0.41,36.30,2780,1.01,445.20,44.95,14.70,27279.67,29270452,0,29270452
APOLSINHOT,EQ,-,-,605.00,2.50,0.41,602.50,144,0.87,54.84,889.00,280.00,27279.67,29270452,0,29270452
TWL,EQ,-,-,48.70,0.20,0.41,48.50,1055,0.51,302.77,61.50,20.45,27279.67,29270452,0,29270452
FINPIPE,EQ,-,-,520.00,2.05,0.40,517.95,12,0.06,3020.93,626.90,289.95,27279.67,29270452,0,29270452
SANOFI,EQ,29-Jun-2020, DIVIDEND - RS 106 PER SHARE SPECIAL DIVIDEND 243 PER SHARE,8699.90,34.65,0.40,8665.25,5,0.43,7982.64,8989.00,5607.00,27279.67,29270452,0,29270452
JKTYRE,EQ,-,-,62.20,0.25,0.40,61.95,1580,0.98,671.18,87.55,31.65,27279.67,29270452,0,29270452
GIPCL,EQ,-,-,77.50,0.30,0.39,77.20,5,0.00,432.03,86.90,44.25,27279.67,29270452,0,29270452
DABUR,EQ,13-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.60 PER SHARE,491.00,1.90,0.39,489.10,2638,12.95,27656.67,528.00,386.05,27279.67,29270452,0,29270452
TATACOMM,EQ,20-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE,875.00,3.35,0.38,871.65,32,0.28,6210.51,930.00,200.00,27279.67,29270452,0,29270452
COMPINFO,EQ,07-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS  0.20 PER SHARE,13.15,0.05,0.38,13.10,1,0.00,29.79,21.00,7.50,27279.67,29270452,0,29270452
SWARAJENG,EQ,02-Jul-2020, DIVIDEND - RS 25 PER SHARE SPECIAL DIVIDEND - RS 15 PER SHARE,1645.00,6.15,0.38,1638.85,245,4.03,954.38,1685.00,802.75,27279.67,29270452,0,29270452
BBTC,EQ,16-Jul-2020, DIVIDEND - RS 1.20 PER SHARE,1488.95,5.45,0.37,1483.50,149,2.22,2691.17,1565.00,535.00,27279.67,29270452,0,29270452
NLCINDIA,EQ,-,-,54.75,0.20,0.37,54.55,793,0.43,1210.26,62.80,34.95,27279.67,29270452,0,29270452
DIVISLAB,EQ,-,-,3285.00,12.15,0.37,3272.85,713,23.42,41704.26,3335.00,1570.50,27279.67,29270452,0,29270452
ENGINERSIN,EQ,-,-,71.00,0.25,0.35,70.75,6695,4.75,2190.68,123.00,49.20,27279.67,29270452,0,29270452
NAVKARCORP,EQ,-,-,28.80,0.10,0.35,28.70,2242,0.65,133.92,42.60,13.10,27279.67,29270452,0,29270452
SUVENPHAR,EQ,-,-,690.85,2.40,0.35,688.45,173,1.20,3505.10,750.00,175.20,27279.67,29270452,0,29270452
LTTS,EQ,08-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 13.50 PER SHARE,1540.00,5.35,0.35,1534.65,63,0.97,4010.56,1780.00,995.00,27279.67,29270452,0,29270452
ZEEL,EQ,-,-,214.60,0.75,0.35,213.85,38015,81.58,19513.37,376.00,114.00,27279.67,29270452,0,29270452
VRLLOG,EQ,-,-,175.10,0.60,0.34,174.50,574,1.01,504.48,302.00,130.00,27279.67,29270452,0,29270452
LT,EQ,05-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS  8 PER SHARE,985.20,3.35,0.34,981.85,13308,131.11,119930.35,1551.00,661.00,27279.67,29270452,0,29270452
MAHLOG,EQ,23-Jul-2020, DIVIDEND - RS 1.50 PER SHARE,388.00,1.30,0.34,386.70,638,2.48,1162.38,458.00,195.00,27279.67,29270452,0,29270452
KABRAEXTRU,EQ,-,-,73.80,0.25,0.34,73.55,200,0.15,98.55,83.80,35.05,27279.67,29270452,0,29270452
ADANITRANS,EQ,16-Jun-2020, ANNUAL GENERAL MEETING,276.55,0.90,0.33,275.65,1055,2.92,7579.07,366.40,147.50,27279.67,29270452,0,29270452
KSL,EQ,-,-,226.00,0.75,0.33,225.25,100,0.23,344.15,269.00,91.75,27279.67,29270452,0,29270452
BHARATWIRE,EQ,-,-,30.00,0.10,0.33,29.90,55,0.02,80.64,40.00,10.30,27279.67,29270452,0,29270452
TATAPOWER,EQ,14-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.55 PER SHARE,61.40,0.20,0.33,61.20,32557,19.99,10428.52,68.85,27.00,27279.67,29270452,0,29270452
COROMANDEL,EQ,16-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 12 PER SHARE,815.00,2.70,0.33,812.30,267,2.18,8805.77,830.00,372.60,27279.67,29270452,0,29270452
WATERBASE,EQ,-,-,111.00,0.35,0.32,110.65,300,0.33,151.27,164.45,69.00,27279.67,29270452,0,29270452
JINDALSTEL,EQ,-,-,217.00,0.70,0.32,216.30,17228,37.38,8604.55,238.75,62.00,27279.67,29270452,0,29270452
SIEMENS,EQ,-,-,1225.00,3.85,0.32,1221.15,332,4.07,10871.91,1717.45,947.90,27279.67,29270452,0,29270452
ZENSARTECH,EQ,27-Jul-2020, ANNUAL GENERAL MEETING,177.00,0.55,0.31,176.45,325,0.58,1113.70,225.90,63.80,27279.67,29270452,0,29270452
KAMDHENU,EQ,-,-,80.75,0.25,0.31,80.50,51,0.04,66.24,122.25,40.95,27279.67,29270452,0,29270452
GICHSGFIN,EQ,-,-,115.00,0.35,0.31,114.65,6033,6.94,358.09,190.80,51.10,27279.67,29270452,0,29270452
ADFFOODS,EQ,28-Jul-2020, ANNUAL GENERAL MEETING,360.00,1.10,0.31,358.90,3,0.01,301.82,417.65,123.05,27279.67,29270452,0,29270452
IOLCP,EQ,-,-,845.00,2.60,0.31,842.40,2666,22.53,1916.88,898.90,146.30,27279.67,29270452,0,29270452
NH,EQ,-,-,334.65,1.05,0.31,333.60,213,0.71,2249.77,389.00,204.00,27279.67,29270452,0,29270452
PETRONET,EQ,-,-,250.00,0.75,0.30,249.25,5864,14.66,18693.75,299.00,170.40,27279.67,29270452,0,29270452
DCAL,EQ,-,-,186.00,0.55,0.30,185.45,1545,2.87,1076.34,216.80,46.05,27279.67,29270452,0,29270452
JKPAPER,EQ,-,-,99.00,0.30,0.30,98.70,327,0.32,805.33,151.85,62.00,27279.67,29270452,0,29270452
AARTIIND,EQ,-,-,1090.00,3.30,0.30,1086.70,1227,13.37,9656.37,1229.00,668.00,27279.67,29270452,0,29270452
AMBER,EQ,27-Aug-2020, ANNUAL GENERAL MEETING,1824.00,5.40,0.30,1818.60,51,0.93,2115.98,1870.30,804.00,27279.67,29270452,0,29270452
MCX,EQ,21-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 30 PER SHARE,1698.00,5.00,0.30,1693.00,113,1.92,8634.02,1838.95,815.00,27279.67,29270452,0,29270452
GRSE,EQ,-,-,214.00,0.65,0.30,213.35,16,0.03,635.43,249.00,102.00,27279.67,29270452,0,29270452
DELTACORP,EQ,07-Aug-2020, ANNUAL GENERAL MEETING,117.00,0.35,0.30,116.65,4663,5.46,1884.60,224.80,53.80,27279.67,29270452,0,29270452
ASTRAL,EQ,13-Aug-2020, ANNUAL GENERAL MEETING,1180.00,3.50,0.30,1176.50,80,0.94,7799.18,1267.55,745.65,27279.67,29270452,0,29270452
DEEPAKNTR,EQ,29-Jul-2020, ANNUAL GENERAL MEETING,750.00,2.20,0.29,747.80,1520,11.40,5507.71,824.55,267.00,27279.67,29270452,0,29270452
HATHWAY,BE,-,-,35.60,0.10,0.28,35.50,7649,2.72,377.03,57.30,10.50,27279.67,29270452,0,29270452
BAJAJHLDNG,EQ,-,-,2790.00,7.85,0.28,2782.15,129,3.60,13933.59,3950.00,1460.15,27279.67,29270452,0,29270452
DICIND,EQ,04-Jun-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 4.50 PER SHARE,409.50,1.10,0.27,408.40,2,0.01,104.96,443.00,235.20,27279.67,29270452,0,29270452
SSWL,EQ,-,-,479.00,1.30,0.27,477.70,200,0.96,126.60,799.00,316.00,27279.67,29270452,0,29270452
BODALCHEM,EQ,13-Aug-2020, ANNUAL GENERAL MEETING,73.60,0.20,0.27,73.40,536,0.39,377.12,88.65,34.00,27279.67,29270452,0,29270452
FORTIS,EQ,-,-,133.50,0.35,0.26,133.15,1709,2.28,6936.06,169.00,113.10,27279.67,29270452,0,29270452
GRASIM,EQ,26-Aug-2020, DIVIDEND - RS 4 PER SHARE,703.00,1.85,0.26,701.15,3105,21.83,27673.17,836.90,385.05,27279.67,29270452,0,29270452
ADANIENT,EQ,17-Jun-2020, ANNUAL GENERAL MEETING,289.00,0.75,0.26,288.25,23890,69.04,7925.51,322.40,116.40,27279.67,29270452,0,29270452
ROHLTD,BE,-,-,80.60,0.20,0.25,80.40,45,0.04,68.35,98.40,32.50,27279.67,29270452,0,29270452
JAGSNPHARM,EQ,-,-,39.65,0.10,0.25,39.55,10,0.00,31.08,49.45,16.25,27279.67,29270452,0,29270452
HINDOILEXP,EQ,-,-,81.70,0.20,0.25,81.50,995,0.81,765.52,115.00,31.00,27279.67,29270452,0,29270452
JAMNAAUTO,EQ,-,-,42.55,0.10,0.24,42.45,4505,1.92,862.65,49.30,21.00,27279.67,29270452,0,29270452
RAMCOSYS,EQ,27-Aug-2020, ANNUAL GENERAL MEETING,255.25,0.60,0.24,254.65,4613,11.77,350.71,270.60,64.10,27279.67,29270452,0,29270452
GODREJPROP,EQ,-,-,905.00,2.10,0.23,902.90,523,4.73,8191.89,1189.25,505.00,27279.67,29270452,0,29270452
HSIL,EQ,-,-,65.00,0.15,0.23,64.85,16663,10.83,215.67,69.50,32.70,27279.67,29270452,0,29270452
HINDALCO,EQ,-,-,194.25,0.45,0.23,193.80,9883,19.20,28296.45,221.20,84.90,27279.67,29270452,0,29270452
FDC,EQ,20-Aug-2020, BUYBACK,329.80,0.75,0.23,329.05,312,1.03,1744.02,354.00,158.15,27279.67,29270452,0,29270452
EVERESTIND,EQ,19-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SH,243.00,0.55,0.23,242.45,505,1.23,185.76,370.00,117.20,27279.67,29270452,0,29270452
ALBERTDAVD,EQ,-,-,442.00,1.00,0.23,441.00,203,0.90,98.16,567.70,263.00,27279.67,29270452,0,29270452
SMLISUZU,EQ,12-Aug-2020, ANNUAL GENERAL MEETING,451.55,1.00,0.22,450.55,2,0.01,267.33,665.00,280.10,27279.67,29270452,0,29270452
NHPC,EQ,-,-,22.75,0.05,0.22,22.70,18510,4.21,5700.56,29.10,15.10,27279.67,29270452,0,29270452
TTKPRESTIG,EQ,13-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 20 PER SHARE,5960.00,13.05,0.22,5946.95,2,0.12,2472.99,6650.00,3901.10,27279.67,29270452,0,29270452
JINDALSAW,EQ,-,-,67.00,0.15,0.22,66.85,1637,1.10,790.90,102.60,39.85,27279.67,29270452,0,29270452
KALPATPOWR,EQ,04-Aug-2020, ANNUAL GENERAL MEETING,271.00,0.60,0.22,270.40,173,0.47,1882.58,515.50,169.50,27279.67,29270452,0,29270452
KIRLOSIND,EQ,19-Aug-2020, ANNUAL GENERAL MEETING,665.00,1.45,0.22,663.55,4,0.03,173.94,802.90,398.00,27279.67,29270452,0,29270452
ORIENTCEM,EQ,23-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.75 PER SHARE,69.30,0.15,0.22,69.15,801,0.56,779.17,100.10,35.10,27279.67,29270452,0,29270452
IIFLWAM,EQ,-,-,1062.10,2.30,0.22,1059.80,7,0.07,2494.81,1663.95,720.00,27279.67,29270452,0,29270452
FACT,EQ,-,-,48.70,0.10,0.21,48.60,26,0.01,168.53,54.90,20.50,27279.67,29270452,0,29270452
MUNJALSHOW,EQ,27-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 4.50 PER SHARE,145.05,0.30,0.21,144.75,254,0.37,202.62,164.95,54.00,27279.67,29270452,0,29270452
LTI,EQ,09-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 15.50 PER SHARE,2525.00,5.40,0.21,2519.60,178,4.49,10532.90,2530.00,1210.00,27279.67,29270452,0,29270452
TVTODAY,EQ,-,-,233.55,0.50,0.21,233.05,30,0.07,584.04,345.00,127.55,27279.67,29270452,0,29270452
XCHANGING,EQ,-,-,74.05,0.15,0.20,73.90,105,0.08,205.82,78.70,24.90,27279.67,29270452,0,29270452
GMDCLTD,EQ,-,-,50.05,0.10,0.20,49.95,2045,1.02,412.99,77.90,29.10,27279.67,29270452,0,29270452
ANUP,EQ,-,-,574.00,1.15,0.20,572.85,1,0.01,338.88,678.65,225.05,27279.67,29270452,0,29270452
HGINFRA,EQ,-,-,215.05,0.40,0.19,214.65,131,0.28,363.71,294.90,126.35,27279.67,29270452,0,29270452
BASF,EQ,22-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,1562.00,2.95,0.19,1559.05,121,1.89,1822.08,1875.00,809.15,27279.67,29270452,0,29270452
DEN,EQ,-,-,80.00,0.15,0.19,79.85,92,0.07,190.53,115.05,25.50,27279.67,29270452,0,29270452
GSS,EQ,-,-,26.40,0.05,0.19,26.35,1140,0.30,37.93,50.95,18.50,27279.67,29270452,0,29270452
PEL,EQ,16-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE,1514.00,2.80,0.19,1511.20,978,14.81,17041.68,2009.80,606.85,27279.67,29270452,0,29270452
DALMIASUG,EQ,-,-,141.20,0.25,0.18,140.95,200,0.28,285.21,153.80,39.75,27279.67,29270452,0,29270452
ADVENZYMES,EQ,09-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.60 PER SHARE,218.00,0.40,0.18,217.60,198,0.43,656.13,248.00,98.10,27279.67,29270452,0,29270452
BALAMINES,EQ,30-Jul-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.60 PER SHARE,884.95,1.60,0.18,883.35,550,4.87,858.64,994.80,200.00,27279.67,29270452,0,29270452
LINCOLN,EQ,-,-,242.60,0.40,0.17,242.20,766,1.86,290.64,254.95,85.05,27279.67,29270452,0,29270452
AMRUTANJAN,EQ,-,-,475.25,0.80,0.17,474.45,149,0.71,693.42,555.00,253.00,27279.67,29270452,0,29270452
VOLTAS,EQ,05-Aug-2020, ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE,663.00,1.15,0.17,661.85,515,3.41,15329.72,741.00,427.45,27279.67,29270452,0,29270452
AMBUJACEM,EQ,-,-,222.80,0.35,0.16,222.45,3890,8.67,16343.15,231.85,136.55,27279.67,29270452,0,29270452
